transaction_id,date,category,amount,user_email
755,2023-11-30 17:07:43.754610,Electronics,488.18,user754@pmifi.ru
756,2023-11-29 17:07:43.754610,Books,402.75,user755@pmifi.ru
757,2023-11-28 17:07:43.754610,Home,480.19,user756@pmifi.ru
758,2023-11-27 17:07:43.754610,Home,249.05,user757@pmifi.ru
759,2023-11-26 17:07:43.754610,Books,63.77,user758@pmifi.ru
760,2023-11-25 17:07:43.754610,Books,278.5,user759@pmifi.ru
761,2023-11-24 17:07:43.754610,Electronics,232.64,user760@pmifi.ru
762,2023-11-23 17:07:43.754610,Clothing,423.73,user761@pmifi.ru
763,2023-11-22 17:07:43.754610,Electronics,58.06,user762@pmifi.ru
764,2023-11-21 17:07:43.754610,Home,249.24,user763@pmifi.ru
765,2023-11-20 17:07:43.754610,Electronics,83.52,user764@pmifi.ru
766,2023-11-19 17:07:43.754610,Home,169.09,user765@pmifi.ru
767,2023-11-18 17:07:43.754610,Books,371.3,user766@pmifi.ru
768,2023-11-17 17:07:43.754610,Books,243.25,user767@pmifi.ru
769,2023-11-16 17:07:43.754610,Clothing,194.19,user768@pmifi.ru
770,2023-11-15 17:07:43.754610,Books,203.29,user769@pmifi.ru
771,2023-11-14 17:07:43.754610,Electronics,235.13,user770@pmifi.ru
772,2023-11-13 17:07:43.754610,Books,394.66,user771@pmifi.ru
773,2023-11-12 17:07:43.754610,Electronics,447.12,user772@pmifi.ru
774,2023-11-11 17:07:43.754610,Clothing,478.11,user773@pmifi.ru
775,2023-11-10 17:07:43.754610,Books,395.58,user774@pmifi.ru
776,2023-11-09 17:07:43.754610,Electronics,164.55,user775@pmifi.ru
777,2023-11-08 17:07:43.754610,Electronics,347.19,user776@pmifi.ru
778,2023-11-07 17:07:43.754610,Home,224.43,user777@pmifi.ru
779,2023-11-06 17:07:43.754610,Home,134.79,user778@pmifi.ru
780,2023-11-05 17:07:43.754610,Home,422.03,user779@pmifi.ru
781,2023-11-04 17:07:43.754610,Home,28.83,user780@pmifi.ru
782,2023-11-03 17:07:43.754610,Home,451.86,user781@pmifi.ru
783,2023-11-02 17:07:43.754610,Clothing,236.12,user782@pmifi.ru
784,2023-11-01 17:07:43.754610,Clothing,322.23,user783@pmifi.ru
785,2023-10-31 17:07:43.754610,Electronics,333.08,user784@pmifi.ru
786,2023-10-30 17:07:43.754610,Books,448.61,user785@pmifi.ru
787,2023-10-29 17:07:43.754610,Home,321.97,user786@pmifi.ru
788,2023-10-28 17:07:43.754610,Clothing,310.83,user787@pmifi.ru
789,2023-10-27 17:07:43.754610,Clothing,42.66,user788@pmifi.ru
790,2023-10-26 17:07:43.754610,Books,264.02,user789@pmifi.ru
791,2023-10-25 17:07:43.754610,Electronics,83.58,user790@pmifi.ru
792,2023-10-24 17:07:43.754610,Home,371.34,user791@pmifi.ru
793,2023-10-23 17:07:43.754610,Home,260.99,user792@pmifi.ru
794,2023-10-22 17:07:43.754610,Home,343.31,user793@pmifi.ru
795,2023-10-21 17:07:43.754610,Electronics,30.42,user794@pmifi.ru
796,2023-10-20 17:07:43.754610,Books,51.55,user795@pmifi.ru
797,2023-10-19 17:07:43.754610,Books,361.0,user796@pmifi.ru
798,2023-10-18 17:07:43.754610,Home,45.32,user797@pmifi.ru
799,2023-10-17 17:07:43.754610,Home,44.92,user798@pmifi.ru
800,2023-10-16 17:07:43.754610,Books,15.93,user799@pmifi.ru
801,2023-10-15 17:07:43.754610,Home,478.69,user800@pmifi.ru
802,2023-10-14 17:07:43.754610,Electronics,371.38,user801@pmifi.ru
803,2023-10-13 17:07:43.754610,Home,183.09,user802@pmifi.ru
804,2023-10-12 17:07:43.754610,Home,155.3,user803@pmifi.ru
805,2023-10-11 17:07:43.754610,Clothing,181.35,user804@pmifi.ru
806,2023-10-10 17:07:43.754610,Home,389.58,user805@pmifi.ru
807,2023-10-09 17:07:43.754610,Books,334.07,user806@pmifi.ru
808,2023-10-08 17:07:43.754610,Books,100.75,user807@pmifi.ru
809,2023-10-07 17:07:43.754610,Clothing,95.31,user808@pmifi.ru
810,2023-10-06 17:07:43.754610,Electronics,58.21,user809@pmifi.ru
811,2023-10-05 17:07:43.754610,Books,333.55,user810@pmifi.ru
812,2023-10-04 17:07:43.754610,Books,384.54,user811@pmifi.ru
813,2023-10-03 17:07:43.754610,Electronics,139.87,user812@pmifi.ru
814,2023-10-02 17:07:43.754610,Books,20.26,user813@pmifi.ru
815,2023-10-01 17:07:43.754610,Books,50.26,user814@pmifi.ru
816,2023-09-30 17:07:43.754610,Home,484.25,user815@pmifi.ru
817,2023-09-29 17:07:43.754610,Home,154.77,user816@pmifi.ru
818,2023-09-28 17:07:43.754610,Clothing,386.92,user817@pmifi.ru
819,2023-09-27 17:07:43.754610,Electronics,316.09,user818@pmifi.ru
820,2023-09-26 17:07:43.754610,Clothing,197.15,user819@pmifi.ru
821,2023-09-25 17:07:43.754610,Books,110.79,user820@pmifi.ru
822,2023-09-24 17:07:43.754610,Electronics,69.48,user821@pmifi.ru
823,2023-09-23 17:07:43.754610,Clothing,311.36,user822@pmifi.ru
824,2023-09-22 17:07:43.754610,Clothing,389.57,user823@pmifi.ru
825,2023-09-21 17:07:43.754610,Home,325.51,user824@pmifi.ru
826,2023-09-20 17:07:43.754610,Books,269.85,user825@pmifi.ru
827,2023-09-19 17:07:43.754610,Clothing,30.56,user826@pmifi.ru
828,2023-09-18 17:07:43.754610,Clothing,484.56,user827@pmifi.ru
829,2023-09-17 17:07:43.754610,Home,401.37,user828@pmifi.ru
830,2023-09-16 17:07:43.754610,Clothing,153.48,user829@pmifi.ru
831,2023-09-15 17:07:43.754610,Electronics,490.19,user830@pmifi.ru
832,2023-09-14 17:07:43.754610,Clothing,304.92,user831@pmifi.ru
833,2023-09-13 17:07:43.754610,Electronics,295.39,user832@pmifi.ru
834,2023-09-12 17:07:43.754610,Electronics,376.56,user833@pmifi.ru
835,2023-09-11 17:07:43.754610,Clothing,407.77,user834@pmifi.ru
836,2023-09-10 17:07:43.754610,Clothing,331.67,user835@pmifi.ru
837,2023-09-09 17:07:43.754610,Books,72.77,user836@pmifi.ru
838,2023-09-08 17:07:43.754610,Clothing,175.75,user837@pmifi.ru
839,2023-09-07 17:07:43.754610,Home,464.76,user838@pmifi.ru
840,2023-09-06 17:07:43.754610,Home,120.06,user839@pmifi.ru
841,2023-09-05 17:07:43.754610,Electronics,192.36,user840@pmifi.ru
842,2023-09-04 17:07:43.754610,Home,221.72,user841@pmifi.ru
843,2023-09-03 17:07:43.754610,Electronics,225.31,user842@pmifi.ru
844,2023-09-02 17:07:43.754610,Books,310.34,user843@pmifi.ru
845,2023-09-01 17:07:43.754610,Electronics,472.11,user844@pmifi.ru
846,2023-08-31 17:07:43.754610,Clothing,127.94,user845@pmifi.ru
847,2023-08-30 17:07:43.754610,Electronics,69.54,user846@pmifi.ru
848,2023-08-29 17:07:43.754610,Books,106.76,user847@pmifi.ru
849,2023-08-28 17:07:43.754610,Home,444.59,user848@pmifi.ru
850,2023-08-27 17:07:43.754610,Home,326.45,user849@pmifi.ru
851,2023-08-26 17:07:43.754610,Electronics,150.09,user850@pmifi.ru
852,2023-08-25 17:07:43.754610,Home,409.81,user851@pmifi.ru
853,2023-08-24 17:07:43.754610,Electronics,432.07,user852@pmifi.ru
854,2023-08-23 17:07:43.754610,Books,424.79,user853@pmifi.ru
855,2023-08-22 17:07:43.754610,Electronics,460.27,user854@pmifi.ru
856,2023-08-21 17:07:43.754610,Electronics,133.6,user855@pmifi.ru
857,2023-08-20 17:07:43.754610,Electronics,379.97,user856@pmifi.ru
858,2023-08-19 17:07:43.754610,Clothing,235.66,user857@pmifi.ru
859,2023-08-18 17:07:43.754610,Home,422.58,user858@pmifi.ru
860,2023-08-17 17:07:43.754610,Electronics,366.96,user859@pmifi.ru
861,2023-08-16 17:07:43.754610,Books,390.46,user860@pmifi.ru
862,2023-08-15 17:07:43.754610,Clothing,331.52,user861@pmifi.ru
863,2023-08-14 17:07:43.754610,Home,96.94,user862@pmifi.ru
864,2023-08-13 17:07:43.754610,Clothing,277.06,user863@pmifi.ru
865,2023-08-12 17:07:43.754610,Clothing,492.49,user864@pmifi.ru
866,2023-08-11 17:07:43.754610,Home,469.32,user865@pmifi.ru
867,2023-08-10 17:07:43.754610,Electronics,31.16,user866@pmifi.ru
868,2023-08-09 17:07:43.754610,Electronics,90.76,user867@pmifi.ru
869,2023-08-08 17:07:43.754610,Books,74.55,user868@pmifi.ru
870,2023-08-07 17:07:43.754610,Books,365.73,user869@pmifi.ru
871,2023-08-06 17:07:43.754610,Clothing,410.71,user870@pmifi.ru
872,2023-08-05 17:07:43.754610,Clothing,114.62,user871@pmifi.ru
873,2023-08-04 17:07:43.754610,Home,257.87,user872@pmifi.ru
874,2023-08-03 17:07:43.754610,Clothing,421.94,user873@pmifi.ru
875,2023-08-02 17:07:43.754610,Electronics,369.07,user874@pmifi.ru
876,2023-08-01 17:07:43.754610,Electronics,275.7,user875@pmifi.ru
877,2023-07-31 17:07:43.754610,Home,299.27,user876@pmifi.ru
878,2023-07-30 17:07:43.754610,Home,259.1,user877@pmifi.ru
879,2023-07-29 17:07:43.754610,Electronics,155.8,user878@pmifi.ru
880,2023-07-28 17:07:43.754610,Electronics,286.86,user879@pmifi.ru
881,2023-07-27 17:07:43.754610,Electronics,347.55,user880@pmifi.ru
882,2023-07-26 17:07:43.754610,Home,437.93,user881@pmifi.ru
883,2023-07-25 17:07:43.754610,Electronics,321.78,user882@pmifi.ru
884,2023-07-24 17:07:43.754610,Electronics,382.95,user883@pmifi.ru
885,2023-07-23 17:07:43.754610,Books,88.44,user884@pmifi.ru
886,2023-07-22 17:07:43.754610,Electronics,236.16,user885@pmifi.ru
887,2023-07-21 17:07:43.754610,Home,14.57,user886@pmifi.ru
888,2023-07-20 17:07:43.754610,Electronics,130.87,user887@pmifi.ru
889,2023-07-19 17:07:43.754610,Electronics,365.97,user888@pmifi.ru
890,2023-07-18 17:07:43.754610,Electronics,495.99,user889@pmifi.ru
891,2023-07-17 17:07:43.754610,Home,58.6,user890@pmifi.ru
892,2023-07-16 17:07:43.754610,Books,206.73,user891@pmifi.ru
893,2023-07-15 17:07:43.754610,Books,402.03,user892@pmifi.ru
894,2023-07-14 17:07:43.754610,Clothing,109.98,user893@pmifi.ru
895,2023-07-13 17:07:43.754610,Home,281.99,user894@pmifi.ru
896,2023-07-12 17:07:43.754610,Electronics,369.2,user895@pmifi.ru
897,2023-07-11 17:07:43.754610,Clothing,311.83,user896@pmifi.ru
898,2023-07-10 17:07:43.754610,Books,102.13,user897@pmifi.ru
899,2023-07-09 17:07:43.754610,Electronics,184.14,user898@pmifi.ru
900,2023-07-08 17:07:43.754610,Electronics,394.06,user899@pmifi.ru
901,2023-07-07 17:07:43.754610,Electronics,281.57,user900@pmifi.ru
902,2023-07-06 17:07:43.754610,Electronics,12.56,user901@pmifi.ru
903,2023-07-05 17:07:43.754610,Electronics,382.89,user902@pmifi.ru
904,2023-07-04 17:07:43.754610,Home,27.3,user903@pmifi.ru
905,2023-07-03 17:07:43.754610,Clothing,375.41,user904@pmifi.ru
906,2023-07-02 17:07:43.754610,Books,109.22,user905@pmifi.ru
907,2023-07-01 17:07:43.754610,Books,479.46,user906@pmifi.ru
908,2023-06-30 17:07:43.754610,Clothing,190.29,user907@pmifi.ru
909,2023-06-29 17:07:43.754610,Clothing,170.2,user908@pmifi.ru
910,2023-06-28 17:07:43.754610,Clothing,82.96,user909@pmifi.ru
911,2023-06-27 17:07:43.754610,Home,159.75,user910@pmifi.ru
912,2023-06-26 17:07:43.754610,Clothing,439.56,user911@pmifi.ru
913,2023-06-25 17:07:43.754610,Home,498.2,user912@pmifi.ru
914,2023-06-24 17:07:43.754610,Clothing,190.47,user913@pmifi.ru
915,2023-06-23 17:07:43.754610,Home,229.82,user914@pmifi.ru
916,2023-06-22 17:07:43.754610,Clothing,363.81,user915@pmifi.ru
917,2023-06-21 17:07:43.754610,Clothing,444.24,user916@pmifi.ru
918,2023-06-20 17:07:43.754610,Books,300.59,user917@pmifi.ru
919,2023-06-19 17:07:43.754610,Books,201.85,user918@pmifi.ru
920,2023-06-18 17:07:43.754610,Electronics,212.18,user919@pmifi.ru
921,2023-06-17 17:07:43.754610,Books,350.85,user920@pmifi.ru
922,2023-06-16 17:07:43.754610,Clothing,11.58,user921@pmifi.ru
923,2023-06-15 17:07:43.754610,Books,313.6,user922@pmifi.ru
924,2023-06-14 17:07:43.754610,Books,184.19,user923@pmifi.ru
925,2023-06-13 17:07:43.754610,Clothing,399.16,user924@pmifi.ru
926,2023-06-12 17:07:43.754610,Electronics,55.57,user925@pmifi.ru
927,2023-06-11 17:07:43.754610,Clothing,298.22,user926@pmifi.ru
928,2023-06-10 17:07:43.754610,Home,245.68,user927@pmifi.ru
929,2023-06-09 17:07:43.754610,Home,324.74,user928@pmifi.ru
930,2023-06-08 17:07:43.754610,Clothing,41.78,user929@pmifi.ru
931,2023-06-07 17:07:43.754610,Electronics,294.19,user930@pmifi.ru
932,2023-06-06 17:07:43.754610,Books,285.13,user931@pmifi.ru
933,2023-06-05 17:07:43.754610,Books,284.72,user932@pmifi.ru
934,2023-06-04 17:07:43.754610,Home,305.71,user933@pmifi.ru
935,2023-06-03 17:07:43.754610,Electronics,341.47,user934@pmifi.ru
936,2023-06-02 17:07:43.754610,Clothing,404.44,user935@pmifi.ru
937,2023-06-01 17:07:43.754610,Electronics,142.21,user936@pmifi.ru
938,2023-05-31 17:07:43.754610,Books,414.27,user937@pmifi.ru
939,2023-05-30 17:07:43.754610,Electronics,254.15,user938@pmifi.ru
940,2023-05-29 17:07:43.754610,Home,47.76,user939@pmifi.ru
941,2023-05-28 17:07:43.754610,Clothing,38.69,user940@pmifi.ru
942,2023-05-27 17:07:43.754610,Home,173.78,user941@pmifi.ru
943,2023-05-26 17:07:43.754610,Home,394.6,user942@pmifi.ru
944,2023-05-25 17:07:43.754610,Books,356.76,user943@pmifi.ru
945,2023-05-24 17:07:43.754610,Electronics,396.42,user944@pmifi.ru
946,2023-05-23 17:07:43.754610,Electronics,263.46,user945@pmifi.ru
947,2023-05-22 17:07:43.754610,Electronics,225.7,user946@pmifi.ru
948,2023-05-21 17:07:43.754610,Books,82.25,user947@pmifi.ru
949,2023-05-20 17:07:43.754610,Books,170.81,user948@pmifi.ru
950,2023-05-19 17:07:43.754610,Home,222.67,user949@pmifi.ru
951,2023-05-18 17:07:43.754610,Home,53.41,user950@pmifi.ru
952,2023-05-17 17:07:43.754610,Home,118.1,user951@pmifi.ru
953,2023-05-16 17:07:43.754610,Electronics,303.13,user952@pmifi.ru
954,2023-05-15 17:07:43.754610,Books,370.47,user953@pmifi.ru
955,2023-05-14 17:07:43.754610,Clothing,499.19,user954@pmifi.ru
956,2023-05-13 17:07:43.754610,Clothing,467.23,user955@pmifi.ru
957,2023-05-12 17:07:43.754610,Home,324.86,user956@pmifi.ru
958,2023-05-11 17:07:43.754610,Electronics,216.41,user957@pmifi.ru
959,2023-05-10 17:07:43.754610,Electronics,321.73,user958@pmifi.ru
960,2023-05-09 17:07:43.754610,Home,394.97,user959@pmifi.ru
961,2023-05-08 17:07:43.754610,Electronics,67.98,user960@pmifi.ru
962,2023-05-07 17:07:43.754610,Home,210.85,user961@pmifi.ru
963,2023-05-06 17:07:43.754610,Electronics,421.5,user962@pmifi.ru
964,2023-05-05 17:07:43.754610,Clothing,198.08,user963@pmifi.ru
965,2023-05-04 17:07:43.754610,Clothing,290.22,user964@pmifi.ru
966,2023-05-03 17:07:43.754610,Clothing,298.01,user965@pmifi.ru
967,2023-05-02 17:07:43.754610,Home,100.39,user966@pmifi.ru
968,2023-05-01 17:07:43.754610,Clothing,187.5,user967@pmifi.ru
969,2023-04-30 17:07:43.754610,Home,173.91,user968@pmifi.ru
970,2023-04-29 17:07:43.754610,Clothing,22.84,user969@pmifi.ru
971,2023-04-28 17:07:43.754610,Home,21.85,user970@pmifi.ru
972,2023-04-27 17:07:43.754610,Books,417.53,user971@pmifi.ru
973,2023-04-26 17:07:43.754610,Home,143.8,user972@pmifi.ru
974,2023-04-25 17:07:43.754610,Electronics,263.86,user973@pmifi.ru
975,2023-04-24 17:07:43.754610,Electronics,156.38,user974@pmifi.ru
976,2023-04-23 17:07:43.754610,Clothing,470.93,user975@pmifi.ru
977,2023-04-22 17:07:43.754610,Home,137.06,user976@pmifi.ru
978,2023-04-21 17:07:43.754610,Electronics,220.53,user977@pmifi.ru
979,2023-04-20 17:07:43.754610,Clothing,437.64,user978@pmifi.ru
980,2023-04-19 17:07:43.754610,Home,422.55,user979@pmifi.ru
981,2023-04-18 17:07:43.754610,Clothing,101.19,user980@pmifi.ru
982,2023-04-17 17:07:43.754610,Books,403.3,user981@pmifi.ru
983,2023-04-16 17:07:43.754610,Electronics,234.51,user982@pmifi.ru
984,2023-04-15 17:07:43.754610,Electronics,246.65,user983@pmifi.ru
985,2023-04-14 17:07:43.754610,Home,75.41,user984@pmifi.ru
986,2023-04-13 17:07:43.754610,Clothing,49.49,user985@pmifi.ru
987,2023-04-12 17:07:43.754610,Home,366.69,user986@pmifi.ru
988,2023-04-11 17:07:43.754610,Clothing,253.27,user987@pmifi.ru
989,2023-04-10 17:07:43.754610,Electronics,224.06,user988@pmifi.ru
990,2023-04-09 17:07:43.754610,Books,367.46,user989@pmifi.ru
991,2023-04-08 17:07:43.754610,Books,385.1,user990@pmifi.ru
992,2023-04-07 17:07:43.754610,Home,87.87,user991@pmifi.ru
993,2023-04-06 17:07:43.754610,Clothing,309.01,user992@pmifi.ru
994,2023-04-05 17:07:43.754610,Home,76.32,user993@pmifi.ru
995,2023-04-04 17:07:43.754610,Clothing,378.17,user994@pmifi.ru
996,2023-04-03 17:07:43.754610,Electronics,331.91,user995@pmifi.ru
997,2023-04-02 17:07:43.754610,Books,478.74,user996@pmifi.ru
998,2023-04-01 17:07:43.754610,Electronics,43.79,user997@pmifi.ru
999,2023-03-31 17:07:43.754610,Books,37.96,user998@pmifi.ru
1000,2023-03-30 17:07:43.754610,Clothing,148.27,user999@pmifi.ru
